,top_view,side_view,label,label_name
35,0105413725474_top_affine.png,0105413725474_side_affine.png,0,damaged
36,0105413725474_top_averageblur.png,0105413725474_side_averageblur.png,0,damaged
37,0105413725474_top_changecolortemp.png,0105413725474_side_changecolortemp.png,0,damaged
38,0105413725474_top_clahe.png,0105413725474_side_clahe.png,0,damaged
39,0105413725474_top_coarsedropout.png,0105413725474_side_coarsedropout.png,0,damaged
40,0105413725474_top_directededgedetect.png,0105413725474_side_directededgedetect.png,0,damaged
41,0105413725474_top_dropout2d.png,0105413725474_side_dropout2d.png,0,damaged
42,0105413725474_top_edgedetect.png,0105413725474_side_edgedetect.png,0,damaged
43,0105413725474_top_emboss.png,0105413725474_side_emboss.png,0,damaged
44,0105413725474_top_fliplr.png,0105413725474_side_fliplr.png,0,damaged
45,0105413725474_top_flipud.png,0105413725474_side_flipud.png,0,damaged
46,0105413725474_top_gammacontrast.png,0105413725474_side_gammacontrast.png,0,damaged
47,0105413725474_top_gaussianblur.png,0105413725474_side_gaussianblur.png,0,damaged
48,0105413725474_top_invert.png,0105413725474_side_invert.png,0,damaged
49,0105413725474_top_linearcontrast.png,0105413725474_side_linearcontrast.png,0,damaged
50,0105413725474_top_logcontrast.png,0105413725474_side_logcontrast.png,0,damaged
51,0105413725474_top_meanshiftblur.png,0105413725474_side_meanshiftblur.png,0,damaged
52,0105413725474_top_medianblur.png,0105413725474_side_medianblur.png,0,damaged
53,0105413725474_top_multiply.png,0105413725474_side_multiply.png,0,damaged
54,0105413725474_top_multiplyaddbrightness.png,0105413725474_side_multiplyaddbrightness.png,0,damaged
55,0105413725474_top_multiplyhue.png,0105413725474_side_multiplyhue.png,0,damaged
56,0105413725474_top_multiplyhueandsat.png,0105413725474_side_multiplyhueandsat.png,0,damaged
57,0105413725474_top_multiplysat.png,0105413725474_side_multiplysat.png,0,damaged
58,0105413725474_top_perspective.png,0105413725474_side_perspective.png,0,damaged
59,0105413725474_top_rotate.png,0105413725474_side_rotate.png,0,damaged
60,0105413725474_top_sharpen.png,0105413725474_side_sharpen.png,0,damaged
61,0105413725474_top_solarize.png,0105413725474_side_solarize.png,0,damaged
62,0109451226527_top.png,0109451226527_side.png,0,damaged
63,0109451226527_top_add.png,0109451226527_side_add.png,0,damaged
64,0109451226527_top_addgaussiannoise.png,0109451226527_side_addgaussiannoise.png,0,damaged
65,0109451226527_top_addtohueandsat.png,0109451226527_side_addtohueandsat.png,0,damaged
66,0109451226527_top_affine.png,0109451226527_side_affine.png,0,damaged
67,0109451226527_top_averageblur.png,0109451226527_side_averageblur.png,0,damaged
68,0109451226527_top_changecolortemp.png,0109451226527_side_changecolortemp.png,0,damaged
69,0109451226527_top_clahe.png,0109451226527_side_clahe.png,0,damaged
70,0109451226527_top_coarsedropout.png,0109451226527_side_coarsedropout.png,0,damaged
71,0109451226527_top_directededgedetect.png,0109451226527_side_directededgedetect.png,0,damaged
72,0109451226527_top_dropout2d.png,0109451226527_side_dropout2d.png,0,damaged
73,0109451226527_top_edgedetect.png,0109451226527_side_edgedetect.png,0,damaged
74,0109451226527_top_emboss.png,0109451226527_side_emboss.png,0,damaged
75,0109451226527_top_fliplr.png,0109451226527_side_fliplr.png,0,damaged
76,0109451226527_top_flipud.png,0109451226527_side_flipud.png,0,damaged
77,0109451226527_top_gammacontrast.png,0109451226527_side_gammacontrast.png,0,damaged
78,0109451226527_top_gaussianblur.png,0109451226527_side_gaussianblur.png,0,damaged
79,0109451226527_top_invert.png,0109451226527_side_invert.png,0,damaged
80,0109451226527_top_linearcontrast.png,0109451226527_side_linearcontrast.png,0,damaged
81,0109451226527_top_logcontrast.png,0109451226527_side_logcontrast.png,0,damaged
82,0109451226527_top_meanshiftblur.png,0109451226527_side_meanshiftblur.png,0,damaged
83,0109451226527_top_medianblur.png,0109451226527_side_medianblur.png,0,damaged
84,0109451226527_top_multiply.png,0109451226527_side_multiply.png,0,damaged
85,0109451226527_top_multiplyaddbrightness.png,0109451226527_side_multiplyaddbrightness.png,0,damaged
86,0109451226527_top_multiplyhue.png,0109451226527_side_multiplyhue.png,0,damaged
87,0109451226527_top_multiplyhueandsat.png,0109451226527_side_multiplyhueandsat.png,0,damaged
88,0109451226527_top_multiplysat.png,0109451226527_side_multiplysat.png,0,damaged
89,0109451226527_top_perspective.png,0109451226527_side_perspective.png,0,damaged
90,0109451226527_top_rotate.png,0109451226527_side_rotate.png,0,damaged
91,0109451226527_top_sharpen.png,0109451226527_side_sharpen.png,0,damaged
92,0109451226527_top_solarize.png,0109451226527_side_solarize.png,0,damaged
93,0111632059302_top.png,0111632059302_side.png,0,damaged
94,0111632059302_top_add.png,0111632059302_side_add.png,0,damaged
95,0111632059302_top_addgaussiannoise.png,0111632059302_side_addgaussiannoise.png,0,damaged
96,0111632059302_top_addtohueandsat.png,0111632059302_side_addtohueandsat.png,0,damaged
97,0111632059302_top_affine.png,0111632059302_side_affine.png,0,damaged
98,0111632059302_top_averageblur.png,0111632059302_side_averageblur.png,0,damaged
99,0111632059302_top_changecolortemp.png,0111632059302_side_changecolortemp.png,0,damaged
100,0111632059302_top_clahe.png,0111632059302_side_clahe.png,0,damaged
101,0111632059302_top_coarsedropout.png,0111632059302_side_coarsedropout.png,0,damaged
102,0111632059302_top_directededgedetect.png,0111632059302_side_directededgedetect.png,0,damaged
103,0111632059302_top_dropout2d.png,0111632059302_side_dropout2d.png,0,damaged
104,0111632059302_top_edgedetect.png,0111632059302_side_edgedetect.png,0,damaged
105,0111632059302_top_emboss.png,0111632059302_side_emboss.png,0,damaged
106,0111632059302_top_fliplr.png,0111632059302_side_fliplr.png,0,damaged
107,0111632059302_top_flipud.png,0111632059302_side_flipud.png,0,damaged
108,0111632059302_top_gammacontrast.png,0111632059302_side_gammacontrast.png,0,damaged
109,0111632059302_top_gaussianblur.png,0111632059302_side_gaussianblur.png,0,damaged
110,0111632059302_top_invert.png,0111632059302_side_invert.png,0,damaged
111,0111632059302_top_linearcontrast.png,0111632059302_side_linearcontrast.png,0,damaged
112,0111632059302_top_logcontrast.png,0111632059302_side_logcontrast.png,0,damaged
113,0111632059302_top_meanshiftblur.png,0111632059302_side_meanshiftblur.png,0,damaged
114,0111632059302_top_medianblur.png,0111632059302_side_medianblur.png,0,damaged
115,0111632059302_top_multiply.png,0111632059302_side_multiply.png,0,damaged
116,0111632059302_top_multiplyaddbrightness.png,0111632059302_side_multiplyaddbrightness.png,0,damaged
117,0111632059302_top_multiplyhue.png,0111632059302_side_multiplyhue.png,0,damaged
118,0111632059302_top_multiplyhueandsat.png,0111632059302_side_multiplyhueandsat.png,0,damaged
119,0111632059302_top_multiplysat.png,0111632059302_side_multiplysat.png,0,damaged
120,0111632059302_top_perspective.png,0111632059302_side_perspective.png,0,damaged
121,0111632059302_top_rotate.png,0111632059302_side_rotate.png,0,damaged
122,0111632059302_top_sharpen.png,0111632059302_side_sharpen.png,0,damaged
123,0111632059302_top_solarize.png,0111632059302_side_solarize.png,0,damaged
124,0118055224146_top.png,0118055224146_side.png,0,damaged
125,0118055224146_top_add.png,0118055224146_side_add.png,0,damaged
126,0118055224146_top_addgaussiannoise.png,0118055224146_side_addgaussiannoise.png,0,damaged
127,0118055224146_top_addtohueandsat.png,0118055224146_side_addtohueandsat.png,0,damaged
128,0118055224146_top_affine.png,0118055224146_side_affine.png,0,damaged
129,0118055224146_top_averageblur.png,0118055224146_side_averageblur.png,0,damaged
130,0118055224146_top_changecolortemp.png,0118055224146_side_changecolortemp.png,0,damaged
131,0118055224146_top_clahe.png,0118055224146_side_clahe.png,0,damaged
132,0118055224146_top_coarsedropout.png,0118055224146_side_coarsedropout.png,0,damaged
133,0118055224146_top_directededgedetect.png,0118055224146_side_directededgedetect.png,0,damaged
134,0118055224146_top_dropout2d.png,0118055224146_side_dropout2d.png,0,damaged
135,0118055224146_top_edgedetect.png,0118055224146_side_edgedetect.png,0,damaged
136,0118055224146_top_emboss.png,0118055224146_side_emboss.png,0,damaged
137,0118055224146_top_fliplr.png,0118055224146_side_fliplr.png,0,damaged
138,0118055224146_top_flipud.png,0118055224146_side_flipud.png,0,damaged
139,0118055224146_top_gammacontrast.png,0118055224146_side_gammacontrast.png,0,damaged
140,0118055224146_top_gaussianblur.png,0118055224146_side_gaussianblur.png,0,damaged
141,0118055224146_top_invert.png,0118055224146_side_invert.png,0,damaged
142,0118055224146_top_linearcontrast.png,0118055224146_side_linearcontrast.png,0,damaged
143,0118055224146_top_logcontrast.png,0118055224146_side_logcontrast.png,0,damaged
144,0118055224146_top_meanshiftblur.png,0118055224146_side_meanshiftblur.png,0,damaged
145,0118055224146_top_medianblur.png,0118055224146_side_medianblur.png,0,damaged
146,0118055224146_top_multiply.png,0118055224146_side_multiply.png,0,damaged
147,0118055224146_top_multiplyaddbrightness.png,0118055224146_side_multiplyaddbrightness.png,0,damaged
148,0118055224146_top_multiplyhue.png,0118055224146_side_multiplyhue.png,0,damaged
149,0118055224146_top_multiplyhueandsat.png,0118055224146_side_multiplyhueandsat.png,0,damaged
150,0118055224146_top_multiplysat.png,0118055224146_side_multiplysat.png,0,damaged
151,0118055224146_top_perspective.png,0118055224146_side_perspective.png,0,damaged
152,0118055224146_top_rotate.png,0118055224146_side_rotate.png,0,damaged
153,0118055224146_top_sharpen.png,0118055224146_side_sharpen.png,0,damaged
154,0118055224146_top_solarize.png,0118055224146_side_solarize.png,0,damaged
155,0120928945494_top.png,0120928945494_side.png,0,damaged
156,0120928945494_top_add.png,0120928945494_side_add.png,0,damaged
157,0120928945494_top_addgaussiannoise.png,0120928945494_side_addgaussiannoise.png,0,damaged
158,0120928945494_top_addtohueandsat.png,0120928945494_side_addtohueandsat.png,0,damaged
159,0120928945494_top_affine.png,0120928945494_side_affine.png,0,damaged
160,0120928945494_top_averageblur.png,0120928945494_side_averageblur.png,0,damaged
161,0120928945494_top_changecolortemp.png,0120928945494_side_changecolortemp.png,0,damaged
162,0120928945494_top_clahe.png,0120928945494_side_clahe.png,0,damaged
163,0120928945494_top_coarsedropout.png,0120928945494_side_coarsedropout.png,0,damaged
164,0120928945494_top_directededgedetect.png,0120928945494_side_directededgedetect.png,0,damaged
165,0120928945494_top_dropout2d.png,0120928945494_side_dropout2d.png,0,damaged
166,0120928945494_top_edgedetect.png,0120928945494_side_edgedetect.png,0,damaged
167,0120928945494_top_emboss.png,0120928945494_side_emboss.png,0,damaged
168,0120928945494_top_fliplr.png,0120928945494_side_fliplr.png,0,damaged
169,0120928945494_top_flipud.png,0120928945494_side_flipud.png,0,damaged
170,0120928945494_top_gammacontrast.png,0120928945494_side_gammacontrast.png,0,damaged
171,0120928945494_top_gaussianblur.png,0120928945494_side_gaussianblur.png,0,damaged
172,0120928945494_top_invert.png,0120928945494_side_invert.png,0,damaged
173,0120928945494_top_linearcontrast.png,0120928945494_side_linearcontrast.png,0,damaged
174,0120928945494_top_logcontrast.png,0120928945494_side_logcontrast.png,0,damaged
175,0120928945494_top_meanshiftblur.png,0120928945494_side_meanshiftblur.png,0,damaged
176,0120928945494_top_medianblur.png,0120928945494_side_medianblur.png,0,damaged
177,0120928945494_top_multiply.png,0120928945494_side_multiply.png,0,damaged
178,0120928945494_top_multiplyaddbrightness.png,0120928945494_side_multiplyaddbrightness.png,0,damaged
179,0120928945494_top_multiplyhue.png,0120928945494_side_multiplyhue.png,0,damaged
180,0120928945494_top_multiplyhueandsat.png,0120928945494_side_multiplyhueandsat.png,0,damaged
181,0120928945494_top_multiplysat.png,0120928945494_side_multiplysat.png,0,damaged
182,0120928945494_top_perspective.png,0120928945494_side_perspective.png,0,damaged
183,0120928945494_top_rotate.png,0120928945494_side_rotate.png,0,damaged
184,0120928945494_top_sharpen.png,0120928945494_side_sharpen.png,0,damaged
185,0120928945494_top_solarize.png,0120928945494_side_solarize.png,0,damaged
186,0122691608037_top.png,0122691608037_side.png,0,damaged
187,0122691608037_top_add.png,0122691608037_side_add.png,0,damaged
188,0122691608037_top_addgaussiannoise.png,0122691608037_side_addgaussiannoise.png,0,damaged
189,0122691608037_top_addtohueandsat.png,0122691608037_side_addtohueandsat.png,0,damaged
190,0122691608037_top_affine.png,0122691608037_side_affine.png,0,damaged
191,0122691608037_top_averageblur.png,0122691608037_side_averageblur.png,0,damaged
192,0122691608037_top_changecolortemp.png,0122691608037_side_changecolortemp.png,0,damaged
193,0122691608037_top_clahe.png,0122691608037_side_clahe.png,0,damaged
194,0122691608037_top_coarsedropout.png,0122691608037_side_coarsedropout.png,0,damaged
195,0122691608037_top_directededgedetect.png,0122691608037_side_directededgedetect.png,0,damaged
196,0122691608037_top_dropout2d.png,0122691608037_side_dropout2d.png,0,damaged
197,0122691608037_top_edgedetect.png,0122691608037_side_edgedetect.png,0,damaged
198,0122691608037_top_emboss.png,0122691608037_side_emboss.png,0,damaged
199,0122691608037_top_fliplr.png,0122691608037_side_fliplr.png,0,damaged
200,0122691608037_top_flipud.png,0122691608037_side_flipud.png,0,damaged
201,0122691608037_top_gammacontrast.png,0122691608037_side_gammacontrast.png,0,damaged
202,0122691608037_top_gaussianblur.png,0122691608037_side_gaussianblur.png,0,damaged
203,0122691608037_top_invert.png,0122691608037_side_invert.png,0,damaged
204,0122691608037_top_linearcontrast.png,0122691608037_side_linearcontrast.png,0,damaged
205,0122691608037_top_logcontrast.png,0122691608037_side_logcontrast.png,0,damaged
206,0122691608037_top_meanshiftblur.png,0122691608037_side_meanshiftblur.png,0,damaged
207,0122691608037_top_medianblur.png,0122691608037_side_medianblur.png,0,damaged
208,0122691608037_top_multiply.png,0122691608037_side_multiply.png,0,damaged
209,0122691608037_top_multiplyaddbrightness.png,0122691608037_side_multiplyaddbrightness.png,0,damaged
210,0122691608037_top_multiplyhue.png,0122691608037_side_multiplyhue.png,0,damaged
211,0122691608037_top_multiplyhueandsat.png,0122691608037_side_multiplyhueandsat.png,0,damaged
212,0122691608037_top_multiplysat.png,0122691608037_side_multiplysat.png,0,damaged
213,0122691608037_top_perspective.png,0122691608037_side_perspective.png,0,damaged
214,0122691608037_top_rotate.png,0122691608037_side_rotate.png,0,damaged
215,0122691608037_top_sharpen.png,0122691608037_side_sharpen.png,0,damaged
216,0122691608037_top_solarize.png,0122691608037_side_solarize.png,0,damaged
217,0123374171704_top.png,0123374171704_side.png,0,damaged
218,0123374171704_top_add.png,0123374171704_side_add.png,0,damaged
219,0123374171704_top_addgaussiannoise.png,0123374171704_side_addgaussiannoise.png,0,damaged
220,0123374171704_top_addtohueandsat.png,0123374171704_side_addtohueandsat.png,0,damaged
221,0123374171704_top_affine.png,0123374171704_side_affine.png,0,damaged
222,0123374171704_top_averageblur.png,0123374171704_side_averageblur.png,0,damaged
223,0123374171704_top_changecolortemp.png,0123374171704_side_changecolortemp.png,0,damaged
224,0123374171704_top_clahe.png,0123374171704_side_clahe.png,0,damaged
225,0123374171704_top_coarsedropout.png,0123374171704_side_coarsedropout.png,0,damaged
226,0123374171704_top_directededgedetect.png,0123374171704_side_directededgedetect.png,0,damaged
227,0123374171704_top_dropout2d.png,0123374171704_side_dropout2d.png,0,damaged
228,0123374171704_top_edgedetect.png,0123374171704_side_edgedetect.png,0,damaged
229,0123374171704_top_emboss.png,0123374171704_side_emboss.png,0,damaged
230,0123374171704_top_fliplr.png,0123374171704_side_fliplr.png,0,damaged
231,0123374171704_top_flipud.png,0123374171704_side_flipud.png,0,damaged
232,0123374171704_top_gammacontrast.png,0123374171704_side_gammacontrast.png,0,damaged
233,0123374171704_top_gaussianblur.png,0123374171704_side_gaussianblur.png,0,damaged
234,0123374171704_top_invert.png,0123374171704_side_invert.png,0,damaged
235,0123374171704_top_linearcontrast.png,0123374171704_side_linearcontrast.png,0,damaged
236,0123374171704_top_logcontrast.png,0123374171704_side_logcontrast.png,0,damaged
237,0123374171704_top_meanshiftblur.png,0123374171704_side_meanshiftblur.png,0,damaged
238,0123374171704_top_medianblur.png,0123374171704_side_medianblur.png,0,damaged
239,0123374171704_top_multiply.png,0123374171704_side_multiply.png,0,damaged
240,0123374171704_top_multiplyaddbrightness.png,0123374171704_side_multiplyaddbrightness.png,0,damaged
241,0123374171704_top_multiplyhue.png,0123374171704_side_multiplyhue.png,0,damaged
242,0123374171704_top_multiplyhueandsat.png,0123374171704_side_multiplyhueandsat.png,0,damaged
243,0123374171704_top_multiplysat.png,0123374171704_side_multiplysat.png,0,damaged
244,0123374171704_top_perspective.png,0123374171704_side_perspective.png,0,damaged
245,0123374171704_top_rotate.png,0123374171704_side_rotate.png,0,damaged
246,0123374171704_top_sharpen.png,0123374171704_side_sharpen.png,0,damaged
247,0123374171704_top_solarize.png,0123374171704_side_solarize.png,0,damaged
248,0129768769736_top.png,0129768769736_side.png,0,damaged
249,0129768769736_top_add.png,0129768769736_side_add.png,0,damaged
250,0129768769736_top_addgaussiannoise.png,0129768769736_side_addgaussiannoise.png,0,damaged
251,0129768769736_top_addtohueandsat.png,0129768769736_side_addtohueandsat.png,0,damaged
252,0129768769736_top_affine.png,0129768769736_side_affine.png,0,damaged
253,0129768769736_top_averageblur.png,0129768769736_side_averageblur.png,0,damaged
254,0129768769736_top_changecolortemp.png,0129768769736_side_changecolortemp.png,0,damaged
255,0129768769736_top_clahe.png,0129768769736_side_clahe.png,0,damaged
256,0129768769736_top_coarsedropout.png,0129768769736_side_coarsedropout.png,0,damaged
257,0129768769736_top_directededgedetect.png,0129768769736_side_directededgedetect.png,0,damaged
258,0129768769736_top_dropout2d.png,0129768769736_side_dropout2d.png,0,damaged
259,0129768769736_top_edgedetect.png,0129768769736_side_edgedetect.png,0,damaged
260,0129768769736_top_emboss.png,0129768769736_side_emboss.png,0,damaged
261,0129768769736_top_fliplr.png,0129768769736_side_fliplr.png,0,damaged
262,0129768769736_top_flipud.png,0129768769736_side_flipud.png,0,damaged
263,0129768769736_top_gammacontrast.png,0129768769736_side_gammacontrast.png,0,damaged
264,0129768769736_top_gaussianblur.png,0129768769736_side_gaussianblur.png,0,damaged
265,0129768769736_top_invert.png,0129768769736_side_invert.png,0,damaged
266,0129768769736_top_linearcontrast.png,0129768769736_side_linearcontrast.png,0,damaged
267,0129768769736_top_logcontrast.png,0129768769736_side_logcontrast.png,0,damaged
268,0129768769736_top_meanshiftblur.png,0129768769736_side_meanshiftblur.png,0,damaged
269,0129768769736_top_medianblur.png,0129768769736_side_medianblur.png,0,damaged
270,0129768769736_top_multiply.png,0129768769736_side_multiply.png,0,damaged
271,0129768769736_top_multiplyaddbrightness.png,0129768769736_side_multiplyaddbrightness.png,0,damaged
272,0129768769736_top_multiplyhue.png,0129768769736_side_multiplyhue.png,0,damaged
273,0129768769736_top_multiplyhueandsat.png,0129768769736_side_multiplyhueandsat.png,0,damaged
274,0129768769736_top_multiplysat.png,0129768769736_side_multiplysat.png,0,damaged
275,0129768769736_top_perspective.png,0129768769736_side_perspective.png,0,damaged
276,0129768769736_top_rotate.png,0129768769736_side_rotate.png,0,damaged
277,0129768769736_top_sharpen.png,0129768769736_side_sharpen.png,0,damaged
278,0129768769736_top_solarize.png,0129768769736_side_solarize.png,0,damaged
279,0163723873967_top.png,0163723873967_side.png,0,damaged
280,0163723873967_top_add.png,0163723873967_side_add.png,0,damaged
281,0163723873967_top_addgaussiannoise.png,0163723873967_side_addgaussiannoise.png,0,damaged
282,0163723873967_top_addtohueandsat.png,0163723873967_side_addtohueandsat.png,0,damaged
283,0163723873967_top_affine.png,0163723873967_side_affine.png,0,damaged
284,0163723873967_top_averageblur.png,0163723873967_side_averageblur.png,0,damaged
285,0163723873967_top_changecolortemp.png,0163723873967_side_changecolortemp.png,0,damaged
286,0163723873967_top_clahe.png,0163723873967_side_clahe.png,0,damaged
287,0163723873967_top_coarsedropout.png,0163723873967_side_coarsedropout.png,0,damaged
288,0163723873967_top_directededgedetect.png,0163723873967_side_directededgedetect.png,0,damaged
289,0163723873967_top_dropout2d.png,0163723873967_side_dropout2d.png,0,damaged
290,0163723873967_top_edgedetect.png,0163723873967_side_edgedetect.png,0,damaged
291,0163723873967_top_emboss.png,0163723873967_side_emboss.png,0,damaged
292,0163723873967_top_fliplr.png,0163723873967_side_fliplr.png,0,damaged
293,0163723873967_top_flipud.png,0163723873967_side_flipud.png,0,damaged
294,0163723873967_top_gammacontrast.png,0163723873967_side_gammacontrast.png,0,damaged
295,0163723873967_top_gaussianblur.png,0163723873967_side_gaussianblur.png,0,damaged
296,0163723873967_top_invert.png,0163723873967_side_invert.png,0,damaged
297,0163723873967_top_linearcontrast.png,0163723873967_side_linearcontrast.png,0,damaged
298,0163723873967_top_logcontrast.png,0163723873967_side_logcontrast.png,0,damaged
299,0163723873967_top_meanshiftblur.png,0163723873967_side_meanshiftblur.png,0,damaged
300,0163723873967_top_medianblur.png,0163723873967_side_medianblur.png,0,damaged
301,0163723873967_top_multiply.png,0163723873967_side_multiply.png,0,damaged
302,0163723873967_top_multiplyaddbrightness.png,0163723873967_side_multiplyaddbrightness.png,0,damaged
303,0163723873967_top_multiplyhue.png,0163723873967_side_multiplyhue.png,0,damaged
304,0163723873967_top_multiplyhueandsat.png,0163723873967_side_multiplyhueandsat.png,0,damaged
305,0163723873967_top_multiplysat.png,0163723873967_side_multiplysat.png,0,damaged
306,0163723873967_top_perspective.png,0163723873967_side_perspective.png,0,damaged
307,0163723873967_top_rotate.png,0163723873967_side_rotate.png,0,damaged
308,0163723873967_top_sharpen.png,0163723873967_side_sharpen.png,0,damaged
309,0163723873967_top_solarize.png,0163723873967_side_solarize.png,0,damaged
310,0185507921789_top.png,0185507921789_side.png,0,damaged
311,0185507921789_top_add.png,0185507921789_side_add.png,0,damaged
312,0185507921789_top_addgaussiannoise.png,0185507921789_side_addgaussiannoise.png,0,damaged
313,0185507921789_top_addtohueandsat.png,0185507921789_side_addtohueandsat.png,0,damaged
314,0185507921789_top_affine.png,0185507921789_side_affine.png,0,damaged
315,0185507921789_top_averageblur.png,0185507921789_side_averageblur.png,0,damaged
316,0185507921789_top_changecolortemp.png,0185507921789_side_changecolortemp.png,0,damaged
317,0185507921789_top_clahe.png,0185507921789_side_clahe.png,0,damaged
318,0185507921789_top_coarsedropout.png,0185507921789_side_coarsedropout.png,0,damaged
319,0185507921789_top_directededgedetect.png,0185507921789_side_directededgedetect.png,0,damaged
320,0185507921789_top_dropout2d.png,0185507921789_side_dropout2d.png,0,damaged
321,0185507921789_top_edgedetect.png,0185507921789_side_edgedetect.png,0,damaged
322,0185507921789_top_emboss.png,0185507921789_side_emboss.png,0,damaged
323,0185507921789_top_fliplr.png,0185507921789_side_fliplr.png,0,damaged
324,0185507921789_top_flipud.png,0185507921789_side_flipud.png,0,damaged
325,0185507921789_top_gammacontrast.png,0185507921789_side_gammacontrast.png,0,damaged
326,0185507921789_top_gaussianblur.png,0185507921789_side_gaussianblur.png,0,damaged
327,0185507921789_top_invert.png,0185507921789_side_invert.png,0,damaged
328,0185507921789_top_linearcontrast.png,0185507921789_side_linearcontrast.png,0,damaged
329,0185507921789_top_logcontrast.png,0185507921789_side_logcontrast.png,0,damaged
330,0185507921789_top_meanshiftblur.png,0185507921789_side_meanshiftblur.png,0,damaged
331,0185507921789_top_medianblur.png,0185507921789_side_medianblur.png,0,damaged
332,0185507921789_top_multiply.png,0185507921789_side_multiply.png,0,damaged
333,0185507921789_top_multiplyaddbrightness.png,0185507921789_side_multiplyaddbrightness.png,0,damaged
334,0185507921789_top_multiplyhue.png,0185507921789_side_multiplyhue.png,0,damaged
335,0185507921789_top_multiplyhueandsat.png,0185507921789_side_multiplyhueandsat.png,0,damaged
336,0185507921789_top_multiplysat.png,0185507921789_side_multiplysat.png,0,damaged
337,0185507921789_top_perspective.png,0185507921789_side_perspective.png,0,damaged
338,0185507921789_top_rotate.png,0185507921789_side_rotate.png,0,damaged
339,0185507921789_top_sharpen.png,0185507921789_side_sharpen.png,0,damaged
340,0185507921789_top_solarize.png,0185507921789_side_solarize.png,0,damaged
341,0185973818825_top.png,0185973818825_side.png,0,damaged
342,0185973818825_top_add.png,0185973818825_side_add.png,0,damaged
343,0185973818825_top_addgaussiannoise.png,0185973818825_side_addgaussiannoise.png,0,damaged
344,0185973818825_top_addtohueandsat.png,0185973818825_side_addtohueandsat.png,0,damaged
345,0185973818825_top_affine.png,0185973818825_side_affine.png,0,damaged
346,0185973818825_top_averageblur.png,0185973818825_side_averageblur.png,0,damaged
347,0185973818825_top_changecolortemp.png,0185973818825_side_changecolortemp.png,0,damaged
348,0185973818825_top_clahe.png,0185973818825_side_clahe.png,0,damaged
349,0185973818825_top_coarsedropout.png,0185973818825_side_coarsedropout.png,0,damaged
350,0185973818825_top_directededgedetect.png,0185973818825_side_directededgedetect.png,0,damaged
351,0185973818825_top_dropout2d.png,0185973818825_side_dropout2d.png,0,damaged
352,0185973818825_top_edgedetect.png,0185973818825_side_edgedetect.png,0,damaged
353,0185973818825_top_emboss.png,0185973818825_side_emboss.png,0,damaged
354,0185973818825_top_fliplr.png,0185973818825_side_fliplr.png,0,damaged
